accession	genbank_accession_rev	strain	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	reverse	authors	institution	clade	outbreak	lineage	coverage	missing_data	divergence	nonACGTN	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_frame_shifts	QC_stop_codons	frame_shifts	is_reverse_complement
PP533314	PP533314.1	NY-NYCPHL-001279	2024-02-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1	0.9511888402659110	8920	597	0	mediocre	good	good	good	good		FALSE
PP533313	PP533313.1	NY-NYCPHL-001272	2024-01-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9116419636020670	15891	565	0	mediocre	good	good	good	good		FALSE
PP533312	PP533312.1	NY-NYCPHL-001278	2024-02-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9633941655806780	5685	597	0	good	good	good	good	good		FALSE
PP533311	PP533311.1	NY-NYCPHL-001277	2024-02-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9799704881623050	2402	609	0	good	good	good	good	good		FALSE
PP533310	PP533310.1	NY-NYCPHL-001276	2024-02-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9550121951837900	7330	598	0	mediocre	good	good	good	good		FALSE
PP533309	PP533309.1	NY-NYCPHL-001275	2024-01-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1	0.9862125967881790	1177	609	0	good	good	good	good	good		FALSE
PP533308	PP533308.1	NY-NYCPHL-001274	2024-01-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1	0.9875157827482520	912	608	0	good	good	good	good	good		FALSE
PP533307	PP533307.1	NY-NYCPHL-001273	2024-01-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9813548063222270	2132	609	0	good	good	good	good	good		FALSE
PP533306	PP533306.1	NY-NYCPHL-001271	2024-01-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1	0.9858576434138400	1239	606	0	good	good	good	good	good		FALSE
PP533305	PP533305.1	NY-NYCPHL-001270	2024-01-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1	0.9842096456044100	1564	608	0	good	good	good	good	good		FALSE
PP533304	PP533304.1	NY-NYCPHL-001265	2024-01-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9013787403211820	17915	558	0	mediocre	good	good	good	good		FALSE
PP533303	PP533303.1	NY-NYCPHL-001263	2024-01-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9438058100796620	9547	586	0	mediocre	good	good	good	good		FALSE
PP533302	PP533302.1	NY-NYCPHL-001262	2024-01-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1	0.937695541278542	10753	579	0	mediocre	good	good	good	good		FALSE
PP533301	PP533301.1	NY-NYCPHL-001261	2024-01-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1	0.9363112231186200	11026	579	0	mediocre	good	good	good	good		FALSE
PP533300	PP533300.1	NY-NYCPHL-001260	2024-01-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9238675719667970	13480	578	0	mediocre	good	good	good	good		FALSE
PP533299	PP533299.1	NY-NYCPHL-001258	2023-12-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9586479318895180	6620	594	1	good	good	good	good	good		FALSE
PP533298	PP533298.1	NY-NYCPHL-001234	2023-10-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9918208601027340	65	614	1	good	good	good	good	good		FALSE
PP533297	PP533297.1	NY-NYCPHL-001233	2023-10-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.985162948952634	1375	599	0	good	good	good	good	good		FALSE
PP533296	PP533296.1	NY-NYCPHL-001232	2023-10-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9850311091278800	1398	598	2	good	good	good	good	good		FALSE
PP533295	PP533295.1	NY-NYCPHL-001231	2023-10-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.992033832127337	21	611	3	good	good	good	good	good		FALSE
PP533294	PP533294.1	NY-NYCPHL-001229	2023-10-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9849195523530870	1439	603	1	good	good	good	good	good		FALSE
PP533293	PP533293.1	NY-NYCPHL-001215	2023-07-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9912630762287730	120	613	1	good	good	good	good	good		FALSE
PP533292	PP533292.1	NY-NYCPHL-001214	2023-07-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9758783828324270	2007	595	5	good	good	good	good	good		FALSE
PP533291	PP533291.1	NY-NYCPHL-001213	2023-07-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9866334700748950	1040	604	0	good	good	good	good	good		FALSE
PP533290	PP533290.1	NY-NYCPHL-001212	2023-06-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9882003356844770	772	607	1	good	good	good	good	good		FALSE
PP533289	PP533289.1	NY-NYCPHL-001211	2023-06-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.988438661521533	695	606	1	good	good	good	good	good		FALSE
PP533288	PP533288.1	NY-NYCPHL-001204	2022-08-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.2	0.992125105852167	19	603	0	good	good	good	good	good		FALSE
PP533287	PP533287.1	NY-NYCPHL-001201	2023-02-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1	0.9922113088145070	0	613	0	good	good	good	good	good		FALSE
PP533286	PP533286.1	NY-NYCPHL-001200	2023-02-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9922214503394880	0	613	0	good	good	good	good	good		FALSE
PP533285	PP533285.1	NY-NYCPHL-001199	2023-02-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9922214503394880	0	610	0	good	good	good	good	good		FALSE
PP533284	PP533284.1	NY-NYCPHL-001198	2023-02-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1	0.9922214503394880	0	605	0	good	good	good	good	good		FALSE
PP533283	PP533283.1	NY-NYCPHL-001197	2023-02-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1	0.9922214503394880	0	606	0	good	good	good	good	good		FALSE
PP533282	PP533282.1	NY-NYCPHL-001196	2023-01-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1	0.9922265211019780	0	612	0	good	good	good	good	good		FALSE
PP533281	PP533281.1	NY-NYCPHL-001195	2023-01-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9922214503394880	0	612	0	good	good	good	good	good		FALSE
PP533280	PP533280.1	NY-NYCPHL-001194	2023-01-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.12	0.9912174393663580	182	608	0	good	good	good	good	good	OPG164:190-229	FALSE
PP533279	PP533279.1	NY-NYCPHL-001193	2023-01-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.12	0.9920541151772990	27	608	0	good	good	good	good	good	OPG164:190-229	FALSE
PP533278	PP533278.1	NY-NYCPHL-001192	2023-01-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1	0.9921808842395630	0	614	0	good	good	good	good	good		FALSE
PP533277	PP533277.1	NY-NYCPHL-001210	2023-06-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9911058825915650	214	607	0	good	good	good	good	good		FALSE
PP533276	PP533276.1	NY-NYCPHL-001209	2023-06-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9911160241165460	211	607	0	good	good	good	good	good		FALSE
PP533275	PP533275.1	NY-NYCPHL-001208	2023-05-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9910653164916410	210	609	2	good	good	good	good	good	OPG023:386-661	FALSE
PP533274	PP533274.1	NY-NYCPHL-001203	2023-03-XX	North America	USA	New York	New York City	Homo sapiens	2024-03-31		Clabby et al		Clabby,T.T.,Wang,J.C.,Amin,H.S.,Taki,F.,Su,M.,De La Cruz,N.,Olsen,A.,Thi,C.,Silver,S.,Akther,S.,Chowdhury,M.,Omoregie,E.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9885248644838720	727	601	2	good	good	good	good	good		FALSE
PP507095	PP507095.1	MPXV/Human/USA/CA-LACPHL-MA00615/2023	2023-11-27	North America	USA	Los Angeles	New York City	Homo sapiens	2024-03-26		Garrigues et al		Garrigues,J.M.,Green,N.M.	Los Angeles County Public Health Laboratories	IIb	hMPXV-1	B.1.20	0.9237813690044570	11668	559	3	mediocre	good	good	good	good		FALSE
PP507094	PP507094.1	MPXV/Human/USA/CA-LACPHL-MA00606/2023	2023-10-11	North America	USA	Los Angeles	New York City	Homo sapiens	2024-03-26		Garrigues et al		Garrigues,J.M.,Green,N.M.	Los Angeles County Public Health Laboratories	IIb	hMPXV-1	B.1.20	0.9893412572448520	1207	607	1	good	good	good	good	good		FALSE
PP507093	PP507093.1	MPXV/Human/USA/CA-LACPHL-MA00596/2023	2023-09-01	North America	USA	Los Angeles	New York City	Homo sapiens	2024-03-26		Garrigues et al		Garrigues,J.M.,Green,N.M.	Los Angeles County Public Health Laboratories	IIb	hMPXV-1	B.1.20	0.9595150322754030	4975	580	1	good	good	good	good	good		FALSE
PP507092	PP507092.1	MPXV/Human/USA/CA-LACPHL-MA00595/2023	2023-08-23	North America	USA	Los Angeles	New York City	Homo sapiens	2024-03-26		Garrigues et al		Garrigues,J.M.,Green,N.M.	Los Angeles County Public Health Laboratories	IIb	hMPXV-1	B.1.20	0.9336845681485130	9439	571	1	mediocre	good	good	good	good		FALSE
PP507091	PP507091.1	MPXV/Human/USA/CA-LACPHL-MA00594/2023	2023-08-24	North America	USA	Los Angeles	New York City	Homo sapiens	2024-03-26		Garrigues et al		Garrigues,J.M.,Green,N.M.	Los Angeles County Public Health Laboratories	IIb	hMPXV-1	B.1.20	0.9720043202896420	3237	604	2	good	good	good	good	good		FALSE
PP507090	PP507090.1	MPXV/Human/USA/CA-LACPHL-MA00593/2023	2023-08-18	North America	USA	Los Angeles	New York City	Homo sapiens	2024-03-26		Garrigues et al		Garrigues,J.M.,Green,N.M.	Los Angeles County Public Health Laboratories	IIb	hMPXV-1	B.1.20	0.9884082369465900	1465	616	2	good	good	good	good	good		FALSE
PP507089	PP507089.1	MPXV/Human/USA/CA-LACPHL-MA00592/2023	2023-08-01	North America	USA	Los Angeles	New York City	Homo sapiens	2024-03-26		Garrigues et al		Garrigues,J.M.,Green,N.M.	Los Angeles County Public Health Laboratories	IIb	hMPXV-1	B.1.20	0.9740782621482790	3572	594	2	good	good	good	good	good		FALSE
PP507088	PP507088.1	MPXV/Human/USA/CA-LACPHL-MA00591/2023	2023-08-23	North America	USA	Los Angeles	New York City	Homo sapiens	2024-03-26		Garrigues et al		Garrigues,J.M.,Green,N.M.	Los Angeles County Public Health Laboratories	IIb	hMPXV-1	B.1.20	0.9754220142082770	3018	601	2	good	good	good	good	good		FALSE
PP507087	PP507087.1	MPXV/Human/USA/CA-LACPHL-MA00590/2023	2023-08-10	North America	USA	Los Angeles	New York City	Homo sapiens	2024-03-26		Garrigues et al		Garrigues,J.M.,Green,N.M.	Los Angeles County Public Health Laboratories	IIb	hMPXV-1	B.1.20	0.9602401513115530	6964	595	2	good	good	good	good	good		FALSE
PP507086	PP507086.1	MPXV/Human/USA/CA-LACPHL-MA00618/2024	2024-02-07	North America	USA	Los Angeles	New York City	Homo sapiens	2024-03-26		Garrigues et al		Garrigues,J.M.,Green,N.M.	Los Angeles County Public Health Laboratories	IIb	hMPXV-1	B.1	0.9964707493065730	1	617	0	good	good	good	good	good		FALSE
PP507085	PP507085.1	MPXV/Human/USA/CA-LACPHL-MA00617/2024	2024-02-23	North America	USA	Los Angeles	New York City	Homo sapiens	2024-03-26		Garrigues et al		Garrigues,J.M.,Green,N.M.	Los Angeles County Public Health Laboratories	IIb	hMPXV-1	B.1	0.9573599582169170	5574	599	0	good	good	good	good	good		FALSE
PP507084	PP507084.1	MPXV/Human/USA/CA-LACPHL-MA00614/2023	2023-12-05	North America	USA	Los Angeles	New York City	Homo sapiens	2024-03-26		Garrigues et al		Garrigues,J.M.,Green,N.M.	Los Angeles County Public Health Laboratories	IIb	hMPXV-1	B.1.20	0.9870087064991960	1752	605	1	good	good	good	good	good		FALSE
PP507083	PP507083.1	MPXV/Human/USA/CA-LACPHL-MA00612/2023	2023-11-07	North America	USA	Los Angeles	New York City	Homo sapiens	2024-03-26		Garrigues et al		Garrigues,J.M.,Green,N.M.	Los Angeles County Public Health Laboratories	IIb	hMPXV-1	B.1	0.9917194448529230	795	612	2	good	good	good	good	good		FALSE
PP507082	PP507082.1	MPXV/Human/USA/CA-LACPHL-MA00611/2023	2023-11-02	North America	USA	Los Angeles	New York City	Homo sapiens	2024-03-26		Garrigues et al		Garrigues,J.M.,Green,N.M.	Los Angeles County Public Health Laboratories	IIb	hMPXV-1	B.1.20	0.8420153238442470	28207	534	3	bad	good	good	good	good		FALSE
PP507081	PP507081.1	MPXV/Human/USA/CA-LACPHL-MA00605/2023	2023-10-19	North America	USA	Los Angeles	New York City	Homo sapiens	2024-03-26		Garrigues et al		Garrigues,J.M.,Green,N.M.	Los Angeles County Public Health Laboratories	IIb	hMPXV-1	B.1.20	0.9841082303545980	2294	605	0	good	good	good	good	good		FALSE
